,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country
101644,bwknxHpEcAU,17.27.11,2017-11-26T13:34:56.000Z,9992,170,13,76,False,False,People & Blogs,FR
218921,kApooYJsNVM,17.26.11,2017-11-25T14:07:27.000Z,154694,2842,30,598,False,False,People & Blogs,KR
297620,NRSC1WtZ678,18.09.02,2018-02-08T18:32:12.000Z,1211267,25434,347,3159,False,False,People & Blogs,RU
274738,_tl2Npp-diM,17.20.12,2017-12-20T00:41:23.000Z,5770,437,5,29,False,False,News & Politics,MX
196401,1KZMu8tZSfE,18.21.02,2018-02-20T09:26:14.000Z,10171,34,16,1,False,False,Howto & Style,IN
230778,V2cPdu4DzQU,18.17.04,2018-04-14T14:54:05.000Z,155287,673,41,764,False,False,News & Politics,KR
26770,g-bqzhVZyv0,18.02.02,2018-02-01T21:00:26.000Z,1683,213,1,56,False,False,People & Blogs,CA
312050,PfgA5wL5918,18.15.03,2018-03-14T20:37:03.000Z,251731,24123,888,5217,False,False,Comedy,RU
329136,yfJNFHxDHXU,18.26.03,2018-03-25T05:00:05.000Z,1291499,41735,1597,5434,False,False,Howto & Style,RU
320298,qKRJJnvOaWk,18.10.03,2018-03-09T19:07:03.000Z,54571,501,1067,777,False,False,News & Politics,RU
177288,8NpF-MjeTgY,18.17.03,2018-03-14T05:00:01.000Z,675673,2675,542,1337,False,False,Entertainment,IN
297171,8fs-caGbWxk,18.01.02,2018-01-28T20:34:28.000Z,3126359,39716,8815,39846,False,False,People & Blogs,RU
25460,BB6tkSTyGQA,17.30.11,2017-11-29T12:52:13.000Z,59590,201,50,696,False,False,People & Blogs,CA
277663,LMZ0ldQsUbk,17.01.12,2017-11-30T20:00:02.000Z,759816,18416,784,1903,False,False,Howto & Style,MX
306196,BwH2qvCnOSs,18.05.03,2018-03-04T12:31:03.000Z,175968,14637,301,985,False,False,Entertainment,RU
326160,t_9Qgvewvz0,18.28.02,2018-02-27T18:49:04.000Z,42288,819,22,52,False,False,Film & Animation,RU
35658,SDqeFQKOyrM,18.05.06,2018-06-04T11:09:55.000Z,75399,2454,38,399,False,False,Gaming,CA
280013,lMa-xo6zR-Y,17.21.11,2017-11-19T11:09:09.000Z,34442,490,13,115,False,False,Music,MX
184440,xDJCriMpLWI,17.22.11,2017-11-19T04:00:02.000Z,47859,312,37,42,False,False,Comedy,IN
91518,Ishd5TgCu6Y,17.26.11,2017-11-24T15:13:34.000Z,46911,3797,87,194,False,False,Comedy,FR
73702,bDitbxQyzRg,17.21.12,2017-12-20T10:11:03.000Z,7023,343,32,122,False,False,News & Politics,DE
11092,s41gWUuxsok,18.09.01,2018-01-08T15:30:02.000Z,310151,1944,225,370,False,False,Entertainment,CA
106983,yUppvo1qOx4,18.13.06,2018-06-10T16:00:03.000Z,89989,5019,333,230,False,False,People & Blogs,FR
360385,bYXM3uz1bjM,18.01.02,2018-01-26T00:00:01.000Z,462594,12035,775,902,False,False,Music,US
293921,CQdSHvRVgvU,17.03.12,2017-12-02T00:51:43.000Z,38752,83,76,219,False,False,People & Blogs,RU
286200,BBtUoF3Sbas,18.09.01,2018-01-08T01:52:56.000Z,240615,944,132,283,False,False,Sports,MX
75616,MYCrjnplXdA,18.04.05,2018-05-03T09:39:18.000Z,18730,0,0,474,False,True,News & Politics,DE
240471,LNAozByW9JE,18.17.01,2018-01-16T08:00:03.000Z,240570,3461,453,2712,False,False,Entertainment,KR
312801,xMCLZFXHfKY,18.13.05,2018-05-12T09:43:48.000Z,185895,12188,958,1039,False,False,Comedy,RU
259318,PW_1KOclO90,18.27.02,2018-02-26T19:28:17.000Z,21348,60,33,37,False,False,Entertainment,MX
113972,hw9un9oMvTE,18.26.03,2018-03-25T12:53:03.000Z,35928,328,37,66,False,False,News & Politics,FR
247237,gq5ImB_EHRQ,18.11.02,2018-02-08T09:08:20.000Z,872288,13796,160,2015,False,False,Pets & Animals,KR
285459,h6Tyqrmrcn8,17.02.12,2017-12-01T21:35:21.000Z,30349,111,17,0,False,False,Sports,MX
66141,DaPu_fEG1C0,18.06.01,2018-01-04T17:38:23.000Z,35945,1507,29,164,False,False,Film & Animation,DE
327052,Z8gvu8zt8D4,18.06.05,2018-05-05T10:27:21.000Z,47977,2607,154,341,False,False,Film & Animation,RU
32962,ZMX60YsEMUE,18.15.05,2018-05-13T22:00:03.000Z,224302,7620,129,2832,False,False,Film & Animation,CA
75092,R6XY6w6F8hA,18.27.03,2018-03-25T14:24:25.000Z,14090,558,10,93,False,False,News & Politics,DE
266495,pfCggcG2SRc,17.23.11,2017-11-22T06:38:13.000Z,51426,161,43,11,False,False,People & Blogs,MX
105777,8_LWxFFtPVk,18.29.04,2018-04-28T09:44:18.000Z,30375,42,79,72,False,False,People & Blogs,FR
98797,ZVh4Xff4J8A,18.10.02,2018-02-09T09:44:52.000Z,106755,4312,70,177,False,False,Sports,FR
296065,tFkyRY5uWXs,18.12.01,2018-01-11T11:25:10.000Z,6560,406,25,91,False,False,People & Blogs,RU
317307,KVMYhQZwQko,18.13.05,2018-05-13T09:59:09.000Z,20380,1988,55,237,False,False,Autos & Vehicles,RU
83017,Lkp9Lfh9ELE,17.19.12,2017-12-18T21:08:25.000Z,151644,2248,80,314,False,False,Entertainment,FR
74263,SsJrjclRohU,18.28.01,2018-01-27T15:47:39.000Z,6017,86,43,279,False,False,News & Politics,DE
192197,2C8_t9paCek,17.23.12,2017-12-22T05:53:28.000Z,318742,1293,183,156,False,False,People & Blogs,IN
313973,yWPOgdvrtdo,18.12.05,2018-05-11T21:15:07.000Z,5626,614,11,69,False,False,Education,RU
48691,Fbl3E_XCQfA,18.03.03,2018-03-01T23:09:03.000Z,2500555,96283,13412,16293,False,False,Entertainment,DE
87667,uF3US-NagOI,18.30.03,2018-03-29T17:10:12.000Z,360294,1435,52,284,False,False,Entertainment,FR
293005,EX2IjrBz6vs,17.16.11,2017-11-15T14:00:16.000Z,9389,754,21,139,False,False,People & Blogs,RU
70614,4mQH6cs42us,18.18.04,2018-04-17T20:49:19.000Z,161573,6217,261,26,False,False,Sports,DE
275548,RmI1QONPfUI,18.26.02,2018-02-25T20:43:40.000Z,227248,11172,530,1042,False,False,News & Politics,MX
292059,Gdce7bfm9KA,18.10.02,2018-02-09T21:00:02.000Z,55596,503,68,110,False,False,Gaming,MX
251965,8miaL_1rBlc,18.03.05,2018-04-30T06:18:42.000Z,85037,131,40,41,False,False,Education,KR
257088,O9w7TEYq53Q,18.23.01,2018-01-22T02:45:22.000Z,57246,1561,67,89,False,False,Entertainment,MX
318445,Og6OxMHv1fU,17.25.12,2017-12-24T06:59:49.000Z,15563,453,17,43,False,False,News & Politics,RU
36787,2-zrgpsODqw,18.03.02,2018-02-02T07:03:00.000Z,16574,141,17,53,False,False,Sports,CA
108302,ojTZgyoQgxE,17.29.12,2017-12-28T16:21:46.000Z,4024,423,6,60,False,False,Howto & Style,FR
47081,YYsS9DsRF3E,18.09.02,2018-02-08T07:30:01.000Z,595579,4237,758,1069,False,False,Entertainment,DE
228725,7RQiocO6j2A,18.14.02,2018-02-11T16:22:15.000Z,64335,128,47,0,True,False,News & Politics,KR
165669,WSgFFpDdYlQ,18.14.03,2018-03-12T02:54:39.000Z,257077,1504,268,453,False,False,News & Politics,IN
122764,Q4nc8Ky94IA,18.09.01,2017-12-22T13:30:17.000Z,75449,1103,255,435,False,False,Howto & Style,GB
83073,CNOWUo4J-l8,17.20.12,2017-12-19T15:41:46.000Z,16298,37,49,2,False,False,Entertainment,FR
4752,ER7Kasi8J-Y,17.31.12,2017-12-29T22:30:03.000Z,89301,3242,47,355,False,False,Comedy,CA
264130,5ArbCEmnsmc,18.15.05,2018-05-14T16:45:00.000Z,19638,117,21,9,False,False,Entertainment,MX
187552,WDiK14qI3pQ,18.06.06,2018-05-30T13:32:59.000Z,7461268,431044,22386,33789,False,False,Comedy,IN
100388,5nsDxq_Anho,18.04.05,2018-05-03T23:19:46.000Z,16318,0,0,0,True,True,Sports,FR
8333,MumTDhKwn0Q,17.27.11,2017-11-26T19:44:32.000Z,21017,22,14,28,False,False,Entertainment,CA
321437,BGPR7fYEmCo,18.18.04,2018-04-17T16:37:15.000Z,67435,359,93,540,False,False,News & Politics,RU
167494,1HbIcadAaK0,18.07.06,2018-06-04T12:53:11.000Z,513509,7583,465,1381,False,False,News & Politics,IN
117447,VJGYEVFGrDc,18.06.06,2018-06-05T17:00:02.000Z,750561,20646,458,3572,False,False,Film & Animation,FR
200001,TL6uIrIxNCQ,18.18.04,2018-04-17T13:46:05.000Z,9769,208,2,7,False,False,Film & Animation,JP
298413,niox6AnRGSA,18.25.02,2018-02-23T18:01:40.000Z,108000,5532,11157,2240,False,False,People & Blogs,RU
233636,V6YUrhlYlEY,18.07.03,2018-03-04T15:39:52.000Z,25935,84,5,8,False,False,Sports,KR
218821,Yq43jPI33Wo,17.23.11,2017-11-20T17:12:45.000Z,22695,118,0,10,False,False,People & Blogs,KR
304980,229WO3SVC4Q,18.18.01,2018-01-17T17:46:38.000Z,11339,344,103,52,False,False,Entertainment,RU
96286,AHlrf4uQKCQ,18.22.02,2018-02-21T13:00:01.000Z,27251,1677,30,39,False,False,Gaming,FR
240198,cCeJzvG2mKk,18.08.01,2018-01-05T08:08:32.000Z,68091,251,67,69,False,False,Entertainment,KR
109393,5gLhiBmlgWo,18.30.03,2018-03-29T15:30:00.000Z,24407,1435,17,40,False,False,Howto & Style,FR
231035,Mb_etB_M_0s,18.24.04,2018-04-22T08:47:59.000Z,35697,2576,29,173,False,False,News & Politics,KR
139556,YtKap-E0OGM,18.12.03,2018-02-06T00:00:48.000Z,2004311,66762,840,3007,False,False,Music,GB
243985,gZLgpohMU54,18.15.04,2018-04-13T04:16:27.000Z,76446,1258,21,96,False,False,Entertainment,KR
304275,MFvFdRD4erc,17.22.12,2017-12-21T16:51:31.000Z,470140,55167,1483,5521,False,False,Entertainment,RU
233100,J2BUtHy_DWI,17.21.11,2017-11-19T06:10:19.000Z,16871,66,5,0,False,False,Sports,KR
325721,3DKmlTnURtY,18.28.01,2018-01-27T18:00:01.000Z,36747,228,47,13,False,False,Film & Animation,RU
239549,OsDh5oTcQEA,17.22.12,2017-12-19T14:09:45.000Z,78451,869,34,174,False,False,Entertainment,KR
322255,YWk-6JZfB1M,18.15.05,2018-05-13T12:09:06.000Z,120682,291,325,0,True,False,News & Politics,RU
361512,i_nLsG_asQg,18.16.03,2018-03-02T14:00:14.000Z,3770674,36119,1996,1722,False,False,Music,US
66298,HLgzWErK5zQ,18.21.01,2018-01-20T08:59:46.000Z,27890,969,56,105,False,False,Film & Animation,DE
305848,WzQSTwoZ31c,18.19.02,2018-02-19T08:25:48.000Z,4415,268,14,1,False,False,Entertainment,RU
172033,9bXOO9ELsUs,18.06.01,2018-01-05T13:30:01.000Z,43052,1185,27,62,False,False,Entertainment,IN
301476,iRsGtZwG-bA,18.03.05,2018-05-02T15:55:37.000Z,5408,899,5,124,False,False,People & Blogs,RU
47796,965i1HzTyqo,18.19.02,2018-02-18T11:06:24.000Z,4649,73,8,14,False,False,Entertainment,DE
221615,k1Ujw63QjbA,18.10.02,2018-02-09T01:46:52.000Z,162626,0,0,493,False,True,People & Blogs,KR
63389,NgeGNcMiaQo,18.28.03,2018-03-27T07:30:34.000Z,4945,0,0,0,True,True,People & Blogs,DE
71496,4vt4dTTX224,17.23.11,2017-11-22T11:30:00.000Z,3209,120,3,18,False,False,Howto & Style,DE
107660,Cx_128aTBO8,18.14.05,2018-05-13T14:00:00.000Z,26221,2087,21,93,False,False,Education,FR
97527,agUMhhBW2cY,17.11.12,2017-12-10T22:24:06.000Z,50090,3252,192,671,False,False,Sports,FR
247629,Hc7uhpgYoFI,18.14.06,2018-06-11T09:32:33.000Z,98485,963,29,371,False,False,Pets & Animals,KR
98550,Xq8Swx0spBs,18.30.01,2018-01-29T13:00:05.000Z,6517,26,10,12,False,False,Sports,FR
261866,sT7yud5V89U,18.06.04,2018-04-05T18:00:04.000Z,25231,39,17,8,False,False,Entertainment,MX
28245,RCuL5nMpgV0,18.18.04,2018-04-17T02:20:44.000Z,147855,1946,359,1880,False,False,People & Blogs,CA
209855,wcAybj1i4Fg,18.23.04,2018-04-21T15:26:30.000Z,654433,13427,600,1016,False,False,Entertainment,JP
161532,yXcHPvPT3II,18.12.02,2017-12-23T14:58:36.000Z,256408,1530,130,52,False,False,Film & Animation,IN
43699,MMlCnX0pLhg,17.24.12,2017-12-22T12:57:52.000Z,291375,20853,907,910,False,False,Entertainment,DE
19751,uLs7p-brvP0,18.28.05,2018-05-25T21:00:02.000Z,2649856,109043,2317,10142,False,False,Entertainment,CA
114133,Cr6HPz4IOCU,18.02.04,2018-04-01T01:05:19.000Z,168991,980,241,333,False,False,News & Politics,FR
313820,6YwR1M9oQSg,18.24.03,2018-03-23T17:55:23.000Z,7615,453,21,194,False,False,Education,RU
281393,OCsuKAZsNRU,18.17.02,2018-02-16T18:57:44.000Z,61652,2509,69,91,False,False,Music,MX
78504,8WQQbP5Xu04,17.16.11,2017-11-14T15:00:01.000Z,61504,6855,76,416,False,False,Gaming,DE
121291,CbLfaM86tLQ,18.04.06,2018-06-03T17:00:01.000Z,57498,2677,36,95,False,False,Music,FR
233136,X4quXDeFyhk,17.02.12,2017-12-01T03:05:24.000Z,1446819,6746,361,1509,False,False,Sports,KR
56210,T0UpP0Q-fd0,17.25.11,2017-11-22T19:22:14.000Z,147477,16347,466,751,False,False,Comedy,DE
194376,OZBviuO6whs,18.09.01,2018-01-05T07:49:05.000Z,565802,80093,1608,73356,False,False,Science & Technology,IN
247312,GgLs2r9E3D4,18.17.03,2018-03-14T03:00:00.000Z,232110,8274,45,1104,False,False,Pets & Animals,KR
287790,r0_Te6k3VRQ,18.04.04,2018-04-03T22:17:17.000Z,994644,10309,486,592,False,False,Sports,MX
238656,Vpt7CX0L-60,17.01.12,2017-11-29T10:19:48.000Z,18052,1678,38,216,False,False,Entertainment,KR
291947,O4LcpkV9Scw,18.20.01,2018-01-19T20:47:02.000Z,1106440,75057,968,811,False,False,Gaming,MX
254694,wDeuCn0WYyo,17.16.12,2017-12-15T20:06:38.000Z,11733,76,18,27,False,False,Entertainment,MX
301294,u98lbzRRdkE,18.30.04,2018-04-29T17:02:23.000Z,43429,270,66,56,False,False,People & Blogs,RU
258494,hlzah7aTQzE,18.14.02,2018-02-13T22:03:35.000Z,33866,619,47,54,False,False,Entertainment,MX
273186,oEKHs7ypId0,18.06.05,2018-05-06T02:34:15.000Z,14440,1063,9,124,False,False,People & Blogs,MX
254964,qMSBPqKTHw4,17.20.12,2017-12-19T21:13:24.000Z,33509,2633,31,314,False,False,Entertainment,MX
291667,jBHTxCchPc8,17.21.11,2017-11-21T03:00:31.000Z,56935,6000,51,630,False,False,Gaming,MX
289655,c62-5Ny7fcE,18.08.01,2018-01-07T05:31:31.000Z,9930,88,7,6,False,False,Film & Animation,MX
22176,TCp8zhJzYy0,18.17.01,2018-01-16T20:41:46.000Z,61668,772,84,891,False,False,News & Politics,CA
323248,HFwtO7yRw9s,18.19.02,2018-02-18T18:55:18.000Z,14094,1195,28,310,False,False,Pets & Animals,RU
212176,7QMEcfEsAwI,18.03.06,2018-06-02T11:23:21.000Z,61495,2814,47,382,False,False,Entertainment,JP
43617,0GCuvcTI090,17.22.12,2017-12-21T15:24:57.000Z,150240,12041,70,1532,False,False,Entertainment,DE
260601,HeY2w5cyEo0,18.18.03,2018-03-18T00:18:04.000Z,11703,1597,6,129,False,False,Entertainment,MX
214709,5-HEaBHT52w,18.24.03,2018-03-23T09:35:55.000Z,9220,124,11,2,False,False,Sports,JP
325789,IxXisJXcVh0,18.02.02,2018-02-01T20:20:52.000Z,71454,396,61,59,False,False,Film & Animation,RU
176873,iCzUsXUEz94,18.11.03,2018-03-07T14:41:26.000Z,1166787,11771,856,559,False,False,Entertainment,IN
287190,U95JeTWo8Bg,18.01.03,2018-03-01T06:01:53.000Z,62459,3709,86,332,False,False,Sports,MX
259212,boLkgmMvPpg,18.25.02,2018-02-24T20:00:02.000Z,20304,1595,71,201,False,False,Entertainment,MX
102136,ADVMDJfHyMY,17.14.12,2017-12-12T08:51:44.000Z,46007,108,65,25,False,False,People & Blogs,FR
359899,ys2x8oOK7wE,18.14.01,2018-01-08T16:30:51.000Z,3832538,166173,6757,11792,False,False,Music,US
201076,o0S08u7aRGI,18.17.02,2018-02-16T17:58:19.000Z,3767,33,2,1,False,False,People & Blogs,JP
222550,yirVOH3CYEE,18.07.03,2018-03-04T18:28:23.000Z,31961,54,13,11,False,False,People & Blogs,KR
203817,TEDBz_FgoeU,18.07.05,2018-05-03T05:31:40.000Z,53505,587,23,90,False,False,People & Blogs,JP
327501,4keEe-x23q0,18.04.06,2018-06-03T11:25:34.000Z,56212,4293,86,216,False,False,Film & Animation,RU
86201,jGjtxSyxIbs,18.26.02,2018-02-25T19:15:22.000Z,52587,4184,58,491,False,False,Entertainment,FR
70902,BdD--Vn9fbc,18.07.05,2018-05-06T14:00:23.000Z,83981,841,81,403,False,False,Sports,DE
70965,JctkMltD1fE,18.12.05,2018-05-11T16:00:03.000Z,6256,312,5,23,False,False,Sports,DE
63351,E3O5MDOrOGM,18.27.03,2018-03-26T15:37:15.000Z,512876,10439,404,4445,False,False,People & Blogs,DE
252413,3p6sRegs-c4,18.18.03,2018-03-16T07:00:00.000Z,20557,240,8,43,False,False,Howto & Style,KR
34802,-195_1aDUyc,18.05.01,2018-01-02T22:46:26.000Z,473556,34091,354,3183,False,False,Gaming,CA
83029,CnpSYisIA6I,17.19.12,2017-12-18T18:15:21.000Z,24196,2198,505,609,False,False,Entertainment,FR
5240,Rqh_Wzm6fEk,18.31.01,2018-01-30T02:59:27.000Z,555314,15004,388,3526,False,False,Comedy,CA
269372,Dw55jlmbphY,18.31.01,2018-01-30T09:55:17.000Z,23986,3368,47,213,False,False,People & Blogs,MX
210696,CbB_YI3f8IE,18.10.05,2018-05-09T15:06:40.000Z,7520,75,4,12,False,False,Entertainment,JP
287182,DWTQcJb3dhM,18.28.02,2018-02-27T21:00:57.000Z,69644,631,36,174,False,False,Sports,MX
302440,Mw9xnqU_B6E,18.26.05,2018-05-25T13:14:03.000Z,54523,5830,106,913,False,False,People & Blogs,RU
285911,SfMZM69omhk,17.23.12,2017-12-22T17:00:04.000Z,29670,2565,37,132,False,False,Sports,MX
310401,Ghp6UVigtno,17.24.11,2017-11-22T09:52:08.000Z,72327,8487,2421,1794,False,False,Comedy,RU
264684,AxOT_zOtAhU,18.23.05,2018-05-21T21:17:54.000Z,52652,1968,58,68,False,False,Entertainment,MX
115063,LpvGTZem4rI,18.25.05,2018-05-24T18:30:00.000Z,47678,673,30,150,False,False,News & Politics,FR
251800,v_Vlkm2ScUM,18.07.02,2018-02-05T09:35:56.000Z,62366,953,135,378,False,False,Education,KR
77472,P7-cpfXVdG0,18.25.03,2018-03-23T17:00:05.000Z,56772,5938,19,251,False,False,Music,DE
224561,b3C82Vj0Stw,18.11.05,2018-05-09T11:00:04.000Z,214863,5396,64,1526,False,False,People & Blogs,KR
280392,HKQbzTsVWH8,17.16.12,2017-12-15T00:54:07.000Z,64313,3406,21,179,False,False,Music,MX
32655,nLcS6Qec32k,18.04.04,2018-04-03T19:00:03.000Z,98371,2892,63,371,False,False,Film & Animation,CA
177294,Vvyhaga4a6A,18.17.03,2018-03-15T18:29:54.000Z,57944,231,25,10,False,False,Entertainment,IN
210948,FnE3z7YpAGs,18.15.05,2018-05-14T06:28:14.000Z,79617,413,31,9,False,False,Entertainment,JP
88323,aMQgdkMu4oE,18.20.04,2018-04-19T11:48:30.000Z,15751,1554,25,264,False,False,Entertainment,FR
73117,3CRAdHTOEcc,18.08.06,2018-06-06T09:00:00.000Z,56820,2041,89,193,False,False,Howto & Style,DE
213845,H_NT2tNLhcU,18.18.04,2018-04-17T10:00:05.000Z,7447,150,4,44,False,False,Autos & Vehicles,JP
112310,wXKPFjQCohA,17.19.12,2017-12-15T15:48:02.000Z,371697,52908,685,3156,False,False,News & Politics,FR
289709,Ypl0HUYsPBM,18.21.01,2018-01-20T01:07:57.000Z,38567,1592,51,248,False,False,Film & Animation,MX
222361,VE5-lgLiuhI,18.02.03,2018-03-01T04:55:34.000Z,36203,109,5,11,False,False,People & Blogs,KR
298208,Z-LspUyMpJ4,18.21.02,2018-02-20T14:36:23.000Z,16643,1869,36,445,False,False,People & Blogs,RU
329788,z4iUuuc3NRo,18.06.06,2018-06-05T16:55:52.000Z,25695,2768,36,286,False,False,Howto & Style,RU
259066,df0YYnY-GN0,18.23.02,2018-02-22T20:53:23.000Z,14567,90,11,7,False,False,Entertainment,MX
107943,mORBUntDtRU,17.27.11,2017-11-26T18:30:00.000Z,26830,2361,17,166,False,False,Howto & Style,FR
318155,HdO2FAUkxbs,17.08.12,2017-12-07T18:00:01.000Z,54266,4726,42,441,False,False,News & Politics,RU
260398,hpkByAwGcHg,18.15.03,2018-03-14T20:29:41.000Z,7218,68,10,49,False,False,Entertainment,MX
17612,1v7kTzF2Ci0,18.28.04,2018-04-27T21:59:04.000Z,17134,246,10,97,False,False,Entertainment,CA
81764,cI6ZEyICYiQ,17.22.11,2017-11-21T05:30:00.000Z,17205,1366,15,375,False,False,Entertainment,FR
229219,D_1bW44Ne2I,18.01.03,2018-02-28T01:45:27.000Z,28004,1869,53,339,False,False,News & Politics,KR
293975,eNeGTqJw2DE,17.04.12,2017-12-03T10:25:11.000Z,5957,397,7,39,False,False,People & Blogs,RU
287950,lr7gPc_1iXU,18.19.04,2018-04-19T00:33:54.000Z,802970,48090,556,2161,False,False,Sports,MX
233873,xwPKn4VZwg0,18.13.05,2018-05-12T01:00:06.000Z,183233,1767,56,1746,False,False,Sports,KR
119767,Xob79gGZcyA,18.17.03,2018-03-14T19:00:02.000Z,226634,18312,435,1188,False,False,Music,FR
299112,Id8Pip4_kSg,18.12.03,2018-03-11T17:01:10.000Z,82887,2223,63,327,False,False,People & Blogs,RU
17791,HS9fcQfAeDc,18.01.05,2018-04-30T14:00:00.000Z,562596,22022,466,1960,False,False,Entertainment,CA
66408,jglXmgtS5SE,18.30.01,2018-01-29T04:32:46.000Z,22320,0,0,180,False,True,Film & Animation,DE
106735,18WA-I8wAg4,18.04.06,2018-06-02T18:00:01.000Z,23053,1181,38,118,False,False,People & Blogs,FR
308673,Iyb_JRjqjNI,18.01.06,2018-05-31T23:46:38.000Z,262680,2087,1191,875,False,False,Entertainment,RU
250373,zacETvr1QJM,17.23.12,2017-12-21T01:42:24.000Z,790293,674,44,266,False,False,Gaming,KR
323778,kL7YYwCN0IE,17.20.12,2017-12-19T16:08:49.000Z,12765,2169,13,206,False,False,Gaming,RU
60449,vPjCWuDqAro,17.16.12,2017-12-15T11:57:31.000Z,54159,240,59,59,False,False,People & Blogs,DE
269087,aegZnq7lHa0,18.25.01,2018-01-24T05:43:58.000Z,108713,2182,36,146,False,False,People & Blogs,MX
83435,uNy_QA6ciPg,17.27.12,2017-12-26T16:19:43.000Z,4808,634,4,72,False,False,Entertainment,FR
85402,eTZma84oOCU,18.10.02,2018-02-09T17:00:06.000Z,312974,1596,873,193,False,False,Entertainment,FR
101247,YKCqgByfW0k,18.12.06,2018-06-11T16:30:00.000Z,29268,3175,47,200,False,False,Sports,FR
90065,DIR82aTc45c,18.26.05,2018-05-25T12:10:38.000Z,635038,6870,443,361,False,False,Entertainment,FR
295275,2coK687PW50,17.28.12,2017-12-27T09:02:51.000Z,32820,2329,43,52,False,False,People & Blogs,RU
180876,cXAt9q-09Bc,18.03.05,2018-04-30T11:47:37.000Z,335872,633,218,105,False,False,Entertainment,IN
35488,2zC5AL7KJM8,18.03.05,2018-05-01T18:00:00.000Z,231135,14149,100,1015,False,False,Gaming,CA
324723,Ke417-mxoIY,17.19.11,2017-11-18T08:07:20.000Z,30481,80,60,17,False,False,Film & Animation,RU
111991,jGwrvc9fpoE,17.04.12,2017-12-03T20:01:38.000Z,68935,611,78,366,False,False,News & Politics,FR
302509,rCWmsWi7Kio,18.28.05,2018-05-27T14:03:17.000Z,20191,864,71,237,False,False,People & Blogs,RU
297979,ebtniSCV7rw,18.17.02,2018-02-16T14:32:16.000Z,33867,160,40,26,False,False,People & Blogs,RU
301823,b7dQXfvbpjs,18.11.05,2018-05-10T05:48:16.000Z,61432,3898,122,145,False,False,People & Blogs,RU
259789,K-aOmkTZXzc,18.06.03,2018-03-05T18:43:05.000Z,19950,764,22,114,False,False,Entertainment,MX
19881,sYqO3-nuHnw,18.30.05,2018-05-29T18:58:51.000Z,15276,130,2,5,False,False,Entertainment,CA
185070,Mdyfkl47PWY,17.31.12,2017-12-29T18:19:26.000Z,27044,2232,17,242,False,False,Comedy,IN
114039,8bj3DiUiZcY,18.29.03,2018-03-26T19:00:11.000Z,58633,113,142,127,False,False,News & Politics,FR
192448,C0ZKHkExsO8,18.12.01,2018-01-09T03:30:00.000Z,112742,6797,296,1439,False,False,People & Blogs,IN
271993,1VioM7uItIo,18.31.03,2018-03-30T23:09:40.000Z,2934,70,0,3,False,False,People & Blogs,MX
109382,eo5pSsa5Eig,18.28.03,2018-03-27T16:30:01.000Z,2926,133,7,18,False,False,Howto & Style,FR
360487,K5xERXE7pxI,18.05.02,2018-02-02T05:00:01.000Z,5786038,260499,4831,18838,False,False,Music,US
332479,_0p3gPzPGNs,17.11.12,2017-12-04T16:20:56.000Z,213618,686,71,58,False,False,People & Blogs,US
295108,nfRgs11eSdY,17.26.12,2017-12-24T15:37:40.000Z,335926,5481,1583,273,False,False,People & Blogs,RU
231271,FHf0GLr9MMM,18.30.04,2018-04-27T04:30:02.000Z,187594,7474,536,1279,False,False,News & Politics,KR
87293,tsyFNK2FcxM,18.22.03,2018-03-21T10:28:20.000Z,18754,26,68,34,False,False,Entertainment,FR
290216,XD4YfXcv_SI,18.18.04,2018-04-14T09:10:17.000Z,113758,1160,47,219,False,False,Film & Animation,MX
51712,i706uJSueMU,18.20.04,2018-04-19T07:30:01.000Z,411182,13739,320,484,False,False,Entertainment,DE
254086,pzhvu5DLhCY,17.07.12,2017-12-06T01:12:43.000Z,30040,169,36,136,False,False,Entertainment,MX
38049,9AAgNN23k_Y,18.06.05,2018-05-05T04:04:10.000Z,24291,129,9,169,False,False,Sports,CA
262290,Sc6yd8VmVQk,18.18.04,2018-04-17T23:30:53.000Z,13958,178,5,16,False,False,Entertainment,MX
95567,Op74jw0GLgE,17.21.11,2017-11-20T18:08:34.000Z,43844,7203,245,1127,False,False,Gaming,FR
167327,fIPMveu2fOA,18.29.05,2018-05-28T12:56:30.000Z,90679,1378,57,241,False,False,News & Politics,IN
223702,NgwsPxApx_w,18.16.04,2018-04-15T11:27:32.000Z,91803,220,33,105,False,False,People & Blogs,KR
83986,8IDlmS990wU,18.08.01,2018-01-07T12:47:26.000Z,27660,52,59,7,False,False,Entertainment,FR
101498,Lylu8F5Bk8M,17.21.11,2017-11-20T09:20:14.000Z,4218,25,1,13,False,False,People & Blogs,FR
73187,IshupRM1yKo,17.15.11,2017-11-14T17:46:30.000Z,16987,53,19,13,False,False,News & Politics,DE
258119,m7dvEKY8yCE,18.08.02,2018-02-07T23:00:01.000Z,10785,1780,15,716,False,False,Entertainment,MX
